student_id,date,name,country,sql,excel,maths,python,poo,tableau,data_exploration,data_manipulation,data_viz,data_transformation,data_modelisation,data_deployement,pack_office,result_presentation
GMC0000698,2021-06-25,Kane Khady,Sénégal,35.52,,36,64,48,56.0,35.52,64.29,36,64,48,68,69.0,68
GMC0000699,2021-06-21,Diarra Lassana,Côte d'ivoire,30.95,,31,76,64,70.0,30.95,76.31,31,76,64,73,10.0,73
GMC0000700,2021-06-24,Niang Ousmane,Sénégal,91.54,,92,95,26,52.0,91.54,94.62,92,95,26,59,75.0,59
GMC0000701,2021-06-22,Houndonougbo Koffi,Bénin,100.0,,100,84,44,68.0,100.0,84.11,100,84,44,60,27.0,60
GMC0000702,2021-06-25,Ben Larbi Mohamed,Tunisie,49.03,,49,3,28,78.0,49.03,2.9,49,3,28,57,10.0,57
GMC0000703,2021-06-24,Diedhiou Anta,Sénégal,41.09,,41,43,25,66.0,41.09,43.16,41,43,25,73,47.0,73
GMC0000704,2021-06-22,Diakité Adama,Côte d'ivoire,3.44,,3,44,32,62.0,3.44,44.12,3,44,32,14,50.0,14
GMC0000705,2021-06-22,Kane Cheikh,Sénégal,100.0,,100,54,50,41.0,100.0,54.29,100,54,50,38,66.0,38
GMC0000706,2021-06-25,Anagonou Sègbè,Bénin,46.59,,47,27,67,60.0,46.59,27.34,47,27,67,8,18.0,8
GMC0000707,2021-06-25,Sylla Cheick,Côte d'ivoire,52.59,,53,72,42,37.0,52.59,71.84,53,72,42,10,98.0,10
GMC0000708,2021-06-22,Soltani Abderrahmane,Tunisie,52.89,,53,38,63,61.0,52.89,38.39,53,38,63,74,77.0,74
GMC0000709,2021-06-25,Kante Ndèye,Sénégal,56.47,,56,48,14,73.0,56.47,47.51,56,48,14,65,56.0,65
GMC0000710,2021-06-24,Onana Nyom,Cameroun,87.19,,87,27,57,31.0,87.19,27.26,87,27,57,9,97.0,9
GMC0000711,2021-06-23,Sylla Ibrahima,Sénégal,86.36,,86,93,18,66.0,86.36,92.74,86,93,18,37,99.0,37
GMC0000712,2021-06-25,Drame Abdoulaye,Sénégal,67.61,,68,71,93,11.0,67.61,71.34,68,71,93,15,96.0,15
GMC0000713,2021-06-24,Badiane Lamine,Sénégal,86.66,,87,13,100,35.0,86.66,12.54,87,13,100,93,50.0,93
GMC0000714,2021-06-23,Ben Younes Mohamed,Tunisie,58.84,,59,89,62,18.0,58.84,89.48,59,89,62,70,32.0,70
GMC0000715,2021-06-22,Coulibaly Bakary,Côte d'ivoire,22.86,,23,84,74,82.0,22.86,84.07,23,84,74,54,41.0,54
GMC0000716,2021-06-21,Tchoutchoui Onana,Cameroun,59.08,,59,82,59,88.0,59.08,82.16,59,82,59,83,18.0,83
GMC0000717,2021-06-23,Sèdjo Akouvi,Bénin,4.67,,5,49,82,1.0,4.67,48.62,5,49,82,63,29.0,63
GMC0000718,2021-06-22,Ben Mohamed Mohamed,Tunisie,45.05,,45,54,26,14.0,45.05,53.83,45,54,26,30,10.0,30
GMC0000719,2021-06-25,Coulibaly Mohamed,Côte d'ivoire,60.82,,61,26,63,40.0,60.82,26.43,61,26,63,71,87.0,71
GMC0000720,2021-06-22,Issa Ngando,Cameroun,36.49,,36,53,87,23.0,36.49,52.58,36,53,87,68,,68
GMC0000721,2021-06-23,Boujelbene Mohamed,Tunisie,57.39,,57,72,16,40.0,57.39,72.48,57,72,16,65,98.0,65
GMC0000722,2021-06-25,Kiki Têko,Bénin,100.0,,100,54,28,73.0,100.0,54.1,100,54,28,89,86.0,89
GMC0000723,2021-06-23,Ouattara Cheick,Côte d'ivoire,3.94,,4,51,81,52.0,3.94,50.56,4,51,81,18,66.0,18
GMC0000724,2021-06-22,Moudachirou Kossi,Bénin,37.22,,37,75,13,32.0,37.22,74.65,37,75,13,87,18.0,87
GMC0000725,2021-06-21,Fofana Ibrahima,Côte d'ivoire,35.48,,35,81,85,30.0,35.48,81.05,35,81,85,27,71.0,27
GMC0000726,2021-06-22,Thiam Sokhna,Sénégal,76.57,,77,56,48,51.0,76.57,56.16,77,56,48,31,21.0,31
GMC0000727,2021-06-24,Fofana Cheick,Côte d'ivoire,50.45,,50,49,100,58.0,50.45,49.24,50,49,100,49,5.0,49
GMC0000728,2021-06-22,Goudiaby Aminata,Sénégal,50.57,,51,30,53,45.0,50.57,29.95,51,30,53,20,38.0,20
GMC0000729,2021-06-22,Tchuisseu Biya,Cameroun,8.01,,8,35,59,69.0,8.01,34.84,8,35,59,8,17.0,8
GMC0000730,2021-06-22,Diop Mamadou,Sénégal,70.31,,70,79,79,54.0,70.31,78.8,70,79,79,43,50.0,43
GMC0000731,2021-06-25,Sarr Mariama,Sénégal,34.35,,34,69,48,32.0,34.35,68.67,34,69,48,76,6.0,76
GMC0000732,2021-06-25,Fayala Mohamed,Tunisie,18.74,,19,20,40,74.0,18.74,19.9,19,20,40,43,53.0,43
GMC0000733,2021-06-22,Zolou Akouvi,Bénin,65.38,,65,75,19,70.0,65.38,74.69,65,75,19,86,52.0,86
GMC0000734,2021-06-24,Ondoa Chedjou,Cameroun,46.97,,47,2,100,69.0,46.97,2.33,47,2,100,91,4.0,91
GMC0000735,2021-06-24,Anagonou Sègbè,Bénin,17.98,,18,61,100,79.0,17.98,60.78,18,61,100,13,54.0,13
GMC0000736,2021-06-25,Kotto Onana,Cameroun,58.12,,58,46,53,72.0,58.12,45.98,58,46,53,97,55.0,97
GMC0000737,2021-06-24,Ghannouchi Rached,Tunisie,66.76,,67,20,36,4.0,66.76,20.23,67,20,36,73,34.0,73
GMC0000738,2021-06-21,Ouattara Ibrahima,Côte d'ivoire,53.73,,54,45,37,53.0,53.73,45.37,54,45,37,26,38.0,26
GMC0000739,2021-06-23,Diarra Abdoulaye,Côte d'ivoire,58.18,,58,32,16,71.0,58.18,31.9,58,32,16,89,37.0,89
GMC0000740,2021-06-22,Tchoutchoui Owona,Cameroun,41.18,,41,26,49,66.0,41.18,25.79,41,26,49,92,16.0,92
GMC0000741,2021-06-21,Togbè Gbènè,Bénin,27.36,,27,77,61,71.0,27.36,76.56,27,77,61,60,41.0,60
GMC0000742,2021-06-25,Coulibaly Mohamed,Côte d'ivoire,91.9,,92,51,51,45.0,91.9,51.08,92,51,51,76,32.0,76
GMC0000743,2021-06-23,Seck Awa,Sénégal,67.02,,67,45,73,34.0,67.02,44.63,67,45,73,50,73.0,50
GMC0000744,2021-06-23,Zoumenou Gbènè,Bénin,32.41,,32,53,41,73.0,32.41,52.65,32,53,41,91,88.0,91
GMC0000745,2021-06-21,Sane Aminata,Sénégal,52.55,,53,60,56,77.0,52.55,59.69,53,60,56,45,28.0,45
GMC0000746,2021-06-21,Fall Aminata,Sénégal,79.88,,80,50,22,17.0,79.88,49.99,80,50,22,53,60.0,53
GMC0000747,2021-06-22,Tchoutchoui Owona,Cameroun,43.05,44.0,43,59,71,57.0,43.05,58.59,43,59,71,44,34.0,44
GMC0000748,2021-06-21,Zangnan Komi,Bénin,48.7,,49,26,65,61.0,48.7,25.86,49,26,65,67,25.0,67
GMC0000749,2021-06-24,Nguiamba Doumbe,Cameroun,58.84,,59,51,29,60.0,58.84,50.85,59,51,29,23,73.0,23
GMC0000750,2021-06-21,Eloundou Tchoutchoui,Cameroun,39.79,,40,41,59,56.0,39.79,40.71,40,41,59,20,59.0,20
GMC0000751,2021-06-21,Fofana Mamadou,Côte d'ivoire,4.74,,5,29,32,100.0,4.74,29.27,5,29,32,11,4.0,11
GMC0000752,2021-06-23,Fofana Mamadou,Côte d'ivoire,27.42,,27,73,25,33.0,27.42,73.24,27,73,25,88,41.0,88
GMC0000753,2021-06-25,Zinsou Koffi,Bénin,76.35,,76,55,67,24.0,76.35,54.92,76,55,67,52,44.0,52
GMC0000754,2021-06-24,Kouki Chokri,Tunisie,25.48,,25,43,70,37.0,25.48,43.11,25,43,70,12,29.0,12
GMC0000755,2021-06-21,Cisse Souleymane,Côte d'ivoire,58.8,,59,52,39,22.0,58.8,51.56,59,52,39,19,8.0,19
GMC0000756,2021-06-21,Sessou Akouvi,Bénin,66.65,,67,56,17,20.0,66.65,56.25,67,56,17,73,49.0,73
GMC0000757,2021-06-24,Kallel Mohamed,Tunisie,76.64,,77,12,68,28.0,76.64,11.89,77,12,68,86,99.0,86
GMC0000758,2021-06-25,Fouda Tchouassi,Cameroun,44.29,,44,48,88,70.0,44.29,47.74,44,48,88,67,79.0,67
GMC0000759,2021-06-25,Ndiaye Modou,Sénégal,59.11,,59,96,40,50.0,59.11,96.16,59,96,40,21,74.0,21
GMC0000760,2021-06-24,Ndao Aminata,Sénégal,12.13,,12,76,27,19.0,12.13,76.04,12,76,27,11,58.0,11
GMC0000761,2021-06-22,Onguene Ngando,Cameroun,48.12,,48,57,10,43.0,48.12,56.57,48,57,10,62,69.0,62
GMC0000762,2021-06-23,Ben Jannet Mohamed,Tunisie,42.57,,43,41,73,52.0,42.57,41.0,43,41,73,9,42.0,9
GMC0000763,2021-06-23,Ghannouchi Rached,Tunisie,31.81,,32,85,53,61.0,31.81,84.97,32,85,53,86,63.0,86
GMC0000764,2021-06-21,Koffi Anoh,Côte d'ivoire,43.85,,44,48,26,46.0,43.85,48.44,44,48,26,67,33.0,67
GMC0000765,2021-06-24,Zouzou Owona,Cameroun,46.8,20.0,47,31,3,71.0,46.8,31.04,47,31,3,20,40.0,20
GMC0000766,2021-06-24,Dabo Anta,Sénégal,40.77,,41,48,61,49.0,40.77,47.86,41,48,61,48,53.0,48
GMC0000767,2021-06-23,Tchoutchoui Owona,Cameroun,1.0,,1,55,62,43.0,1.0,55.23,1,55,62,14,97.0,14
GMC0000768,2021-06-25,Fayala Mohamed,Tunisie,100.0,,100,46,79,49.0,100.0,46.26,100,46,79,72,30.0,72
GMC0000769,2021-06-21,Khedher Houcine,Tunisie,67.14,,67,80,38,27.0,67.14,80.16,67,80,38,67,54.0,67
GMC0000770,2021-06-22,Sylla Ibrahima,Sénégal,46.06,,46,53,8,50.0,46.06,53.02,46,53,8,23,23.0,23
GMC0000771,2021-06-23,Traoré Amadou,Côte d'ivoire,84.53,,85,73,41,51.0,84.53,73.43,85,73,41,93,,93
GMC0000772,2021-06-22,Ghanmi Nejib,Tunisie,51.71,,52,17,40,100.0,51.71,16.7,52,17,40,82,27.0,82
GMC0000773,2021-06-25,Zock Nkoulou,Cameroun,57.81,,58,25,85,33.0,57.81,24.97,58,25,85,3,91.0,3
GMC0000774,2021-06-24,Marzouki Moncef,Tunisie,61.36,,61,52,71,67.0,61.36,51.65,61,52,71,85,83.0,85
GMC0000775,2021-06-22,Alidou Foli,Bénin,30.29,91.0,30,44,55,23.0,30.29,43.98,30,44,55,91,77.0,91
GMC0000776,2021-06-25,Faye Fatou,Sénégal,48.35,,48,60,4,59.0,48.35,60.01,48,60,4,46,17.0,46
GMC0000777,2021-06-25,Cakpo Yayra,Bénin,14.54,,15,43,25,44.0,14.54,43.23,15,43,25,30,36.0,30
GMC0000778,2021-06-25,Sraieb Anis,Tunisie,46.51,,47,70,26,65.0,46.51,69.58,47,70,26,72,42.0,72
GMC0000779,2021-06-24,Atangana Tchuisseu,Cameroun,36.12,,36,21,21,59.0,36.12,21.21,36,21,21,51,77.0,51
GMC0000780,2021-06-25,Kouassi Konan,Côte d'ivoire,37.45,100.0,37,82,47,46.0,37.45,81.79,37,82,47,100,17.0,100
GMC0000781,2021-06-21,Kodjo Akouvi,Bénin,67.33,60.0,67,1,33,65.0,67.33,1.0,67,1,33,60,4.0,60
GMC0000782,2021-06-22,Nkoulou Mvondo,Cameroun,43.87,,44,57,53,78.0,43.87,56.53,44,57,53,11,20.0,11
GMC0000783,2021-06-23,Coulibaly Ibrahim,Côte d'ivoire,18.26,,18,70,67,60.0,18.26,70.5,18,70,67,25,13.0,25
GMC0000784,2021-06-22,Tchabi Kossi,Bénin,43.44,,43,42,59,34.0,43.44,42.18,43,42,59,52,8.0,52
GMC0000785,2021-06-22,El Kefi Mohamed,Tunisie,100.0,,100,57,17,31.0,100.0,57.03,100,57,17,70,35.0,70
GMC0000786,2021-06-24,Kpinakin Akouvi,Bénin,30.46,,30,39,38,24.0,30.46,39.28,30,39,38,25,59.0,25
GMC0000787,2021-06-24,Tossou Foli,Bénin,52.0,,52,45,92,57.0,52.0,45.21,52,45,92,6,57.0,6
GMC0000788,2021-06-24,Djossou Adjovi,Bénin,16.51,,17,33,23,36.0,16.51,32.54,17,33,23,36,91.0,36
GMC0000789,2021-06-25,Karoui Nabil,Tunisie,60.34,,60,57,46,51.0,60.34,57.15,60,57,46,38,29.0,38
GMC0000790,2021-06-23,Biya Mvondo,Cameroun,55.11,,55,64,67,23.0,55.11,64.41,55,64,67,46,68.0,46
GMC0000791,2021-06-22,Fodha Mohamed,Tunisie,61.96,,62,55,62,1.0,61.96,55.27,62,55,62,68,69.0,68
GMC0000792,2021-06-24,Monthe Foli,Bénin,50.74,,51,1,37,38.0,50.74,1.0,51,1,37,6,11.0,6
GMC0000793,2021-06-22,Ghanmi Nejib,Tunisie,45.44,,45,16,51,31.0,45.44,15.72,45,16,51,55,20.0,55
GMC0000794,2021-06-23,Ahouansou Kossi,Bénin,50.44,,50,73,21,46.0,50.44,73.5,50,73,21,98,83.0,98
GMC0000795,2021-06-22,Tchuisseu N'Gog,Cameroun,100.0,,100,62,76,60.0,100.0,62.26,100,62,76,98,63.0,98
GMC0000796,2021-06-24,Fotso Zoua,Cameroun,1.0,,1,64,74,49.0,1.0,64.24,1,64,74,59,13.0,59
GMC0000797,2021-06-23,Kouassi Konan,Côte d'ivoire,60.6,,61,41,68,14.0,60.6,40.96,61,41,68,36,93.0,36
GMC0000798,2021-06-23,Mezoued Mohamed,Tunisie,26.11,,26,95,54,36.0,26.11,95.21,26,95,54,27,44.0,27
GMC0000799,2021-06-24,Dabo Anta,Sénégal,46.66,,47,58,55,100.0,46.66,58.21,47,58,55,82,79.0,82
GMC0000800,2021-06-21,Dabo Awa,Sénégal,23.06,,23,38,67,53.0,23.06,37.69,23,38,67,88,3.0,88
GMC0000801,2022-06-20,Fouda Tchouassi,Cameroun,81.25,,81,33,58,77.0,81.25,32.74,81,33,58,15,8.0,15
GMC0000802,2022-06-23,Brahmi Mohamed,Tunisie,64.28,,64,57,16,61.0,64.28,57.43,64,57,16,52,10.0,52
GMC0000803,2022-06-23,Moukandjo Eto'o,Cameroun,57.43,,57,76,65,28.0,57.43,75.94,57,76,65,85,42.0,85
GMC0000804,2022-06-21,Kane Khady,Sénégal,71.8,,72,51,100,,71.8,50.67,72,51,100,18,27.0,18
GMC0000805,2022-06-23,Kante Ndèye,Sénégal,45.91,,46,61,64,34.0,45.91,61.21,46,61,64,80,92.0,80
GMC0000806,2022-06-23,Balo Kossi,Bénin,67.24,,67,76,84,40.0,67.24,75.62,67,76,84,40,40.0,40
GMC0000807,2022-06-20,Tossoukpe Kossi,Bénin,99.61,,100,38,74,46.0,99.61,38.26,100,38,74,49,25.0,49
GMC0000808,2022-06-21,Moudachirou Kossi,Bénin,47.04,,47,42,46,32.0,47.04,41.92,47,42,46,74,17.0,74
GMC0000809,2022-06-24,Odjo Koffi,Bénin,73.88,,74,48,29,30.0,73.88,47.83,74,48,29,80,14.0,80
GMC0000810,2022-06-21,Diakité Adama,Côte d'ivoire,20.49,,20,28,45,10.0,20.49,28.44,20,28,45,95,83.0,95
GMC0000811,2022-06-21,Diallo Fatou,Sénégal,86.76,,87,79,64,95.0,86.76,78.9,87,79,64,25,81.0,25
GMC0000812,2022-06-23,Aboh Kossi,Bénin,49.46,,49,35,53,100.0,49.46,35.41,49,35,53,70,42.0,70
GMC0000813,2022-06-23,Moukandjo Eto'o,Cameroun,67.77,,68,15,69,73.0,67.77,14.59,68,15,69,11,43.0,11
GMC0000814,2022-06-24,Ben Jemaa Habib,Tunisie,29.7,58.0,30,70,50,22.0,29.7,69.98,30,70,50,58,23.0,58
GMC0000815,2022-06-22,Saied Kais,Tunisie,1.0,,1,1,7,47.0,1.0,1.0,1,1,7,36,12.0,36
GMC0000816,2022-06-20,Mezri Marouane,Tunisie,21.85,,22,39,68,52.0,21.85,38.56,22,39,68,25,70.0,25
GMC0000817,2022-06-23,Koumagnon Gbènè,Bénin,42.3,,42,58,36,70.0,42.3,57.89,42,58,36,83,23.0,83
GMC0000818,2022-06-21,Sessou Akouvi,Bénin,25.95,,26,50,45,64.0,25.95,49.65,26,50,45,44,58.0,44
GMC0000819,2022-06-20,Akplogan Akouvi,Bénin,66.77,,67,41,49,38.0,66.77,40.6,67,41,49,4,57.0,4
GMC0000820,2022-06-22,Goudiaby Aminata,Sénégal,51.58,,52,32,54,78.0,51.58,32.12,52,32,54,78,76.0,78
GMC0000821,2022-06-21,Bouhlel Mohamed,Tunisie,33.58,,34,95,51,56.0,33.58,95.07,34,95,51,42,29.0,42
GMC0000822,2022-06-22,Ondoa Chedjou,Cameroun,42.79,,43,12,82,87.0,42.79,11.51,43,12,82,1,48.0,1
GMC0000823,2022-06-23,Djossou Adjovi,Bénin,44.51,,45,79,52,57.0,44.51,78.61,45,79,52,4,51.0,4
GMC0000824,2022-06-21,Kiki Têko,Bénin,55.01,,55,53,57,68.0,55.01,53.44,55,53,57,22,59.0,22
GMC0000825,2022-06-24,Gueye Amadou,Sénégal,28.86,,29,32,79,56.0,28.86,32.24,29,32,79,1,63.0,1
GMC0000826,2022-06-20,Agbahoui Gbènè,Bénin,100.0,99.0,100,38,50,63.0,100.0,38.02,100,38,50,99,60.0,99
GMC0000827,2022-06-23,Diarra Youssouf,Côte d'ivoire,41.66,,42,25,48,40.0,41.66,24.98,42,25,48,46,35.0,46
GMC0000828,2022-06-21,Tientcheu Owona,Cameroun,46.36,,46,61,56,62.0,46.36,61.2,46,61,56,40,87.0,40
GMC0000829,2022-06-21,Tiehi Tchakounté,Cameroun,72.33,,72,49,45,44.0,72.33,49.03,72,49,45,67,27.0,67
GMC0000830,2022-06-24,Faye Fatou,Sénégal,82.21,,82,38,2,45.0,82.21,38.34,82,38,2,63,80.0,63
GMC0000831,2022-06-21,Diedhiou Anta,Sénégal,58.28,,58,67,67,79.0,58.28,66.71,58,67,67,9,32.0,9
GMC0000832,2022-06-23,Ndiaye Ousmane,Sénégal,48.12,,48,100,34,96.0,48.12,100.0,48,100,34,54,44.0,54
GMC0000833,2022-06-22,Ebinda N'Gog,Cameroun,48.47,,48,45,20,46.0,48.47,45.07,48,45,20,70,41.0,70
GMC0000834,2022-06-21,Sanogo Mamadou,Côte d'ivoire,96.4,,96,33,17,43.0,96.4,33.31,96,33,17,48,16.0,48
GMC0000835,2022-06-22,Diallo Astou,Sénégal,31.17,,31,35,62,44.0,31.17,35.23,31,35,62,49,61.0,49
GMC0000836,2022-06-24,Zarrouk Mohamed,Tunisie,41.49,,41,92,63,100.0,41.49,92.21,41,92,63,54,82.0,54
GMC0000837,2022-06-21,Slim Rached,Tunisie,36.23,62.0,36,73,17,33.0,36.23,72.88,36,73,17,62,70.0,62
GMC0000838,2022-06-24,Niang Ousmane,Sénégal,34.9,,35,69,58,57.0,34.9,68.76,35,69,58,58,21.0,58
GMC0000839,2022-06-20,Kouassi Konan,Côte d'ivoire,100.0,,100,27,36,21.0,100.0,27.13,100,27,36,33,72.0,33
GMC0000840,2022-06-20,Gervinho Song,Cameroun,50.51,,51,35,80,52.0,50.51,34.9,51,35,80,12,5.0,12
GMC0000841,2022-06-21,Jebali Hamadi,Tunisie,28.34,,28,26,46,44.0,28.34,25.53,28,26,46,63,32.0,63
GMC0000842,2022-06-21,Traoré Adama,Côte d'ivoire,41.1,,41,64,27,60.0,41.1,63.99,41,64,27,23,80.0,23
GMC0000843,2022-06-20,Odjo Koffi,Bénin,26.14,,26,51,39,57.0,26.14,51.38,26,51,39,8,96.0,8
GMC0000844,2022-06-20,Kalla Eto'o,Cameroun,89.79,,90,77,42,78.0,89.79,76.59,90,77,42,60,,60
GMC0000845,2022-06-23,Boukhari Mohamed,Tunisie,50.01,,50,2,76,63.0,50.01,2.23,50,2,76,7,57.0,7
GMC0000846,2022-06-20,Moukandjo Tchuisseu,Cameroun,38.4,,38,78,48,26.0,38.4,77.55,38,78,48,59,44.0,59
GMC0000847,2022-06-23,Traoré Adama,Côte d'ivoire,11.91,,12,43,27,1.0,11.91,43.17,12,43,27,43,46.0,43
GMC0000848,2022-06-20,Kotto Onana,Cameroun,53.87,67.0,54,44,29,9.0,53.87,44.22,54,44,29,67,76.0,67
GMC0000849,2022-06-20,Ndiaye Khady,Sénégal,28.98,99.0,29,31,18,42.0,28.98,30.54,29,31,18,99,19.0,99
GMC0000850,2022-06-20,Ekwalla N'Gog,Cameroun,50.27,,50,28,25,32.0,50.27,28.05,50,28,25,66,23.0,66
GMC0000851,2022-06-22,Kameni N'Guemo,Cameroun,36.41,,36,25,52,100.0,36.41,24.93,36,25,52,50,34.0,50
GMC0000852,2022-06-23,Kouadio Amani,Côte d'ivoire,66.89,,67,62,61,45.0,66.89,62.16,67,62,61,32,51.0,32
GMC0000853,2022-06-20,Faye Fatou,Sénégal,25.67,,26,57,36,54.0,25.67,56.53,26,57,36,44,10.0,44
GMC0000854,2022-06-22,Zoumenou Gbènè,Bénin,70.46,,70,42,74,97.0,70.46,42.13,70,42,74,25,14.0,25
GMC0000855,2022-06-21,Bakayoko Mamadou,Côte d'ivoire,47.1,,47,63,23,48.0,47.1,62.66,47,63,23,84,50.0,84
GMC0000856,2022-06-24,Ngal Ngando,Cameroun,32.73,,33,70,88,28.0,32.73,69.7,33,70,88,4,95.0,4
GMC0000857,2022-06-23,Orou Kossi,Bénin,75.97,,76,62,95,61.0,75.97,61.69,76,62,95,70,73.0,70
GMC0000858,2022-06-23,Ba Ibrahima,Sénégal,74.53,,75,13,21,42.0,74.53,12.98,75,13,21,48,6.0,48
GMC0000859,2022-06-23,Mboma Song,Cameroun,65.42,,65,55,71,33.0,65.42,55.48,65,55,71,47,24.0,47
GMC0000860,2022-06-22,Mezri Marouane,Tunisie,30.31,,30,69,37,30.0,30.31,69.39,30,69,37,26,39.0,26
GMC0000861,2022-06-20,Ben Younes Mohamed,Tunisie,50.52,,51,53,41,79.0,50.52,53.46,51,53,41,12,83.0,12
GMC0000862,2022-06-23,Diouf Ndongo,Sénégal,64.98,,65,88,42,72.0,64.98,88.45,65,88,42,86,94.0,86
GMC0000863,2022-06-22,Diagne Mamadou,Sénégal,40.55,,41,45,75,58.0,40.55,45.31,41,45,75,42,71.0,42
GMC0000864,2022-06-22,Kouadio Amani,Côte d'ivoire,48.61,,49,80,31,31.0,48.61,79.88,49,80,31,67,53.0,67
GMC0000865,2022-06-20,Toukam Emana,Cameroun,99.59,,100,52,38,72.0,99.59,51.87,100,52,38,6,22.0,6
GMC0000866,2022-06-22,Ouattara Ibrahima,Côte d'ivoire,51.95,,52,100,22,93.0,51.95,100.0,52,100,22,38,73.0,38
GMC0000867,2022-06-22,Biya Mvondo,Cameroun,60.11,13.0,60,48,57,60.0,60.11,48.09,60,48,57,13,69.0,13
GMC0000868,2022-06-20,Agbémé Akouvi,Bénin,28.77,,29,58,4,31.0,28.77,58.07,29,58,4,62,11.0,62
GMC0000869,2022-06-21,Aboh Kossi,Bénin,48.05,,48,44,64,29.0,48.05,44.16,48,44,64,24,5.0,24
GMC0000870,2022-06-20,Ouattara Adama,Côte d'ivoire,36.82,36.0,37,34,73,39.0,36.82,34.15,37,34,73,36,32.0,36
GMC0000871,2022-06-21,Traoré Adama,Côte d'ivoire,43.93,,44,42,84,49.0,43.93,41.61,44,42,84,94,33.0,94
GMC0000872,2022-06-22,Diedhiou Aïssatou,Sénégal,77.67,,78,41,62,46.0,77.67,40.92,78,41,62,17,31.0,17
GMC0000873,2022-06-24,Boukhari Mohamed,Tunisie,49.11,,49,18,48,75.0,49.11,18.47,49,18,48,30,9.0,30
GMC0000874,2022-06-24,Karray Hedi,Tunisie,26.0,,26,11,46,57.0,26.0,10.94,26,11,46,19,26.0,19
GMC0000875,2022-06-23,Koumagnon Gbènè,Bénin,34.28,,34,45,31,58.0,34.28,44.53,34,45,31,16,77.0,16
GMC0000876,2022-06-21,N'Guessan Koffi,Côte d'ivoire,56.71,,57,22,93,21.0,56.71,21.92,57,22,93,32,16.0,32
GMC0000877,2022-06-21,Tiemoko Cisse,Côte d'ivoire,62.21,,62,44,12,71.0,62.21,44.28,62,44,12,80,55.0,80
GMC0000878,2022-06-23,Sghaier Hichem,Tunisie,64.67,,65,24,68,53.0,64.67,24.09,65,24,68,4,18.0,4
GMC0000879,2022-06-21,Manga Emana,Cameroun,45.62,,46,1,54,34.0,45.62,1.0,46,1,54,59,3.0,59
GMC0000880,2022-06-24,Kante Mohamed,Côte d'ivoire,39.16,2.0,39,33,52,69.0,39.16,33.17,39,33,52,2,52.0,2
GMC0000881,2022-06-23,Trabelsi Nizar,Tunisie,51.09,,51,46,62,48.0,51.09,46.23,51,46,62,64,22.0,64
GMC0000882,2022-06-23,Diatta Fatou,Sénégal,1.0,,1,20,19,61.0,1.0,19.97,1,20,19,58,,58
GMC0000883,2022-06-20,Dabo Sokhna,Sénégal,10.18,,10,52,25,40.0,10.18,52.09,10,52,25,27,78.0,27
GMC0000884,2022-06-20,Khedher Houcine,Tunisie,1.0,,1,95,54,68.0,1.0,95.48,1,95,54,46,28.0,46
GMC0000885,2022-06-22,Keita Modibo,Côte d'ivoire,43.43,,43,36,55,31.0,43.43,36.09,43,36,55,74,41.0,74
GMC0000886,2022-06-24,Sylla Adama,Côte d'ivoire,29.43,73.0,29,25,25,60.0,29.43,24.66,29,25,25,73,100.0,73
GMC0000887,2022-06-21,Tientcheu Tchakounté,Cameroun,48.94,,49,70,74,74.0,48.94,70.12,49,70,74,49,32.0,49
GMC0000888,2022-06-21,Agbahoui Gbènè,Bénin,40.22,,40,78,12,100.0,40.22,78.47,40,78,12,57,93.0,57
GMC0000889,2022-06-20,Brou Téa,Côte d'ivoire,55.76,,56,27,12,84.0,55.76,27.17,56,27,12,45,96.0,45
GMC0000890,2022-06-20,Biya Mvondo,Cameroun,58.21,,58,100,53,52.0,58.21,100.0,58,100,53,80,46.0,80
GMC0000891,2022-06-21,Cissé Moussa,Sénégal,70.95,87.0,71,28,62,27.0,70.95,27.63,71,28,62,87,39.0,87
GMC0000892,2022-06-21,Tchatchoua Mandjeck,Cameroun,27.3,,27,76,11,55.0,27.3,76.48,27,76,11,87,40.0,87
GMC0000893,2022-06-21,Kante Moussa,Côte d'ivoire,48.96,,49,35,94,74.0,48.96,34.85,49,35,94,2,92.0,2
GMC0000894,2022-06-21,Djoko Foe,Cameroun,1.0,,1,23,100,36.0,1.0,22.58,1,23,100,52,35.0,52
GMC0000895,2022-06-20,Diallo Astou,Sénégal,52.7,,53,55,100,60.0,52.7,55.44,53,55,100,6,6.0,6
GMC0000896,2022-06-23,El Hammami Mohamed,Tunisie,35.27,,35,100,5,56.0,35.27,100.0,35,100,5,93,63.0,93
GMC0000897,2022-06-24,Kante Ndèye,Sénégal,25.38,,25,78,75,63.0,25.38,78.04,25,78,75,86,45.0,86
GMC0000898,2022-06-24,Nko'o Ekwalla,Cameroun,24.1,,24,22,47,35.0,24.1,22.47,24,22,47,21,4.0,21
GMC0000899,2022-06-20,Balo Kossi,Bénin,100.0,,100,18,20,31.0,100.0,18.19,100,18,20,10,37.0,10
GMC0000900,2022-06-20,Traoré Ibrahima,Côte d'ivoire,33.53,,34,71,1,18.0,33.53,71.09,34,71,1,95,16.0,95
GMC0000901,2022-06-20,El Ouerghi Mohamed,Tunisie,34.8,,35,72,67,43.0,34.8,71.85,35,72,67,92,11.0,92
GMC0000902,2022-06-22,Diarra Cheick,Côte d'ivoire,71.66,,72,21,27,82.0,71.66,20.94,72,21,27,11,34.0,11
